No_state,State,City,no_Date,Date,Deaths,Confirmed,Recovered,Active
5,CHIAPAS,MAZAPA DE MADERO,121,2020-06-20,0,1,1,0
5,CHIAPAS,OCOSINGO,121,2020-06-20,1,2,1,0
5,CHIAPAS,OCOZOCOAUTLA DE ESPINOSA,121,2020-06-20,0,5,5,0
5,CHIAPAS,PALENQUE,121,2020-06-20,0,4,4,0
5,CHIAPAS,PICHUCALCO,121,2020-06-20,0,3,3,0
5,CHIAPAS,PIJIJIAPAN,121,2020-06-20,1,2,1,0
5,CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,121,2020-06-20,0,2,2,0
5,CHIAPAS,SAN FERNANDO,121,2020-06-20,0,1,1,0
5,CHIAPAS,SOLOSUCHIAPA,121,2020-06-20,0,2,2,0
5,CHIAPAS,TAPACHULA,121,2020-06-20,5,12,7,0
5,CHIAPAS,TILA,121,2020-06-20,1,1,0,0
5,CHIAPAS,TUXTLA CHICO,121,2020-06-20,2,3,1,0
5,CHIAPAS,TUXTLA GUTIÉRREZ,121,2020-06-20,5,37,32,0
5,CHIAPAS,TZIMOL,121,2020-06-20,0,1,1,0
5,CHIAPAS,VILLA COMALTITLÁN,121,2020-06-20,0,1,1,0
5,CHIAPAS,VILLA CORZO,121,2020-06-20,0,1,1,0
5,CHIAPAS,VILLAFLORES,121,2020-06-20,0,1,1,0
6,CHIHUAHUA,ALLENDE,121,2020-06-20,1,1,0,0
6,CHIHUAHUA,BOCOYNA,121,2020-06-20,0,1,1,0
6,CHIHUAHUA,CAMARGO,121,2020-06-20,0,1,1,0
6,CHIHUAHUA,CASAS GRANDES,121,2020-06-20,0,1,1,0
6,CHIHUAHUA,CHIHUAHUA,121,2020-06-20,1,12,11,0
6,CHIHUAHUA,CUAUHTÉMOC,121,2020-06-20,0,1,1,0
6,CHIHUAHUA,DELICIAS,121,2020-06-20,0,5,5,0
6,CHIHUAHUA,GALEANA,121,2020-06-20,1,1,0,0
6,CHIHUAHUA,JUÁREZ,121,2020-06-20,7,41,34,0
6,CHIHUAHUA,MEOQUI,121,2020-06-20,0,2,2,0
6,CHIHUAHUA,NUEVO CASAS GRANDES,121,2020-06-20,0,1,1,0
6,CHIHUAHUA,OJINAGA,121,2020-06-20,0,1,1,0
6,CHIHUAHUA,ROSALES,121,2020-06-20,1,1,0,0
7,CIUDAD DE MEXICO,AZCAPOTZALCO,121,2020-06-20,10,64,54,0
7,CIUDAD DE MEXICO,BENITO JUÁREZ,121,2020-06-20,1,20,19,0
7,CIUDAD DE MEXICO,COYOACÁN,121,2020-06-20,5,65,60,0
7,CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,121,2020-06-20,1,31,30,0
7,CIUDAD DE MEXICO,CUAUHTÉMOC,121,2020-06-20,5,66,61,0
7,CIUDAD DE MEXICO,GUSTAVO A. MADERO,121,2020-06-20,6,114,108,0
7,CIUDAD DE MEXICO,IZTACALCO,121,2020-06-20,4,34,30,0
7,CIUDAD DE MEXICO,IZTAPALAPA,121,2020-06-20,12,156,144,0
7,CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,121,2020-06-20,1,23,22,0
7,CIUDAD DE MEXICO,MIGUEL HIDALGO,121,2020-06-20,1,36,35,0
7,CIUDAD DE MEXICO,MILPA ALTA,121,2020-06-20,1,33,32,0
7,CIUDAD DE MEXICO,TLALPAN,121,2020-06-20,7,121,114,0
7,CIUDAD DE MEXICO,TLÁHUAC,121,2020-06-20,3,52,49,0
7,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,121,2020-06-20,2,51,49,0
7,CIUDAD DE MEXICO,XOCHIMILCO,121,2020-06-20,0,48,48,0
7,CIUDAD DE MEXICO,ÁLVARO OBREGÓN,121,2020-06-20,7,90,83,0
8,COAHUILA DE ZARAGOZA,ACUÑA,121,2020-06-20,1,26,25,0
8,COAHUILA DE ZARAGOZA,CUATRO CIÉNEGAS,121,2020-06-20,0,3,3,0
8,COAHUILA DE ZARAGOZA,FRANCISCO I. MADERO,121,2020-06-20,0,2,2,0
8,COAHUILA DE ZARAGOZA,FRONTERA,121,2020-06-20,0,4,4,0
8,COAHUILA DE ZARAGOZA,MATAMOROS,121,2020-06-20,0,5,5,0
8,COAHUILA DE ZARAGOZA,MONCLOVA,121,2020-06-20,0,7,7,0
8,COAHUILA DE ZARAGOZA,MORELOS,121,2020-06-20,0,1,1,0
8,COAHUILA DE ZARAGOZA,MÚZQUIZ,121,2020-06-20,0,3,3,0
8,COAHUILA DE ZARAGOZA,PARRAS,121,2020-06-20,0,1,1,0
8,COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,121,2020-06-20,1,19,18,0
8,COAHUILA DE ZARAGOZA,SABINAS,121,2020-06-20,0,11,11,0
8,COAHUILA DE ZARAGOZA,SALTILLO,121,2020-06-20,3,30,27,0
8,COAHUILA DE ZARAGOZA,SAN BUENAVENTURA,121,2020-06-20,0,1,1,0
8,COAHUILA DE ZARAGOZA,SAN JUAN DE SABINAS,121,2020-06-20,0,8,8,0
8,COAHUILA DE ZARAGOZA,SAN PEDRO,121,2020-06-20,0,17,17,0
8,COAHUILA DE ZARAGOZA,TORREÓN,121,2020-06-20,3,57,54,0
8,COAHUILA DE ZARAGOZA,VIESCA,121,2020-06-20,1,1,0,0
8,COAHUILA DE ZARAGOZA,VILLA UNIÓN,121,2020-06-20,0,1,1,0
9,COLIMA,ARMERÍA,121,2020-06-20,0,1,1,0
9,COLIMA,COLIMA,121,2020-06-20,0,1,1,0
9,COLIMA,COMALA,121,2020-06-20,0,1,1,0
9,COLIMA,COQUIMATLÁN,121,2020-06-20,0,1,1,0
9,COLIMA,MANZANILLO,121,2020-06-20,3,16,13,0
9,COLIMA,TECOMÁN,121,2020-06-20,0,1,1,0
9,COLIMA,VILLA DE ÁLVAREZ,121,2020-06-20,0,4,4,0
10,DURANGO,DURANGO,121,2020-06-20,2,34,32,0
10,DURANGO,GÓMEZ PALACIO,121,2020-06-20,1,16,15,0
10,DURANGO,LERDO,121,2020-06-20,1,6,5,0
11,GUANAJUATO,ABASOLO,121,2020-06-20,0,1,1,0
11,GUANAJUATO,ACÁMBARO,121,2020-06-20,0,1,1,0
11,GUANAJUATO,APASEO EL ALTO,121,2020-06-20,1,3,2,0
11,GUANAJUATO,APASEO EL GRANDE,121,2020-06-20,0,5,5,0
11,GUANAJUATO,CELAYA,121,2020-06-20,3,19,16,0
11,GUANAJUATO,COMONFORT,121,2020-06-20,1,3,2,0
11,GUANAJUATO,CORONEO,121,2020-06-20,0,1,1,0
11,GUANAJUATO,CORTAZAR,121,2020-06-20,0,5,5,0
11,GUANAJUATO,CUERÁMARO,121,2020-06-20,0,3,3,0
11,GUANAJUATO,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,121,2020-06-20,3,6,3,0
11,GUANAJUATO,GUANAJUATO,121,2020-06-20,1,11,10,0
11,GUANAJUATO,IRAPUATO,121,2020-06-20,5,35,30,0
11,GUANAJUATO,JARAL DEL PROGRESO,121,2020-06-20,0,4,4,0
11,GUANAJUATO,JERÉCUARO,121,2020-06-20,1,2,1,0
11,GUANAJUATO,LEÓN,121,2020-06-20,24,257,233,0
11,GUANAJUATO,MANUEL DOBLADO,121,2020-06-20,0,1,1,0
11,GUANAJUATO,OCAMPO,121,2020-06-20,0,1,1,0
11,GUANAJUATO,PÉNJAMO,121,2020-06-20,0,8,8,0
11,GUANAJUATO,SALAMANCA,121,2020-06-20,1,15,14,0
11,GUANAJUATO,SALVATIERRA,121,2020-06-20,0,7,7,0
11,GUANAJUATO,SAN DIEGO DE LA UNIÓN,121,2020-06-20,0,2,2,0
11,GUANAJUATO,SAN FRANCISCO DEL RINCÓN,121,2020-06-20,0,6,6,0
11,GUANAJUATO,SAN JOSÉ ITURBIDE,121,2020-06-20,0,3,3,0
11,GUANAJUATO,SAN LUIS DE LA PAZ,121,2020-06-20,0,2,2,0
11,GUANAJUATO,SAN MIGUEL DE ALLENDE,121,2020-06-20,1,3,2,0
11,GUANAJUATO,SANTIAGO MARAVATÍO,121,2020-06-20,0,2,2,0
11,GUANAJUATO,SILAO DE LA VICTORIA,121,2020-06-20,2,26,24,0
11,GUANAJUATO,TARIMORO,121,2020-06-20,0,5,5,0
11,GUANAJUATO,VALLE DE SANTIAGO,121,2020-06-20,0,10,10,0
11,GUANAJUATO,VILLAGRÁN,121,2020-06-20,0,2,2,0
11,GUANAJUATO,YURIRIA,121,2020-06-20,0,4,4,0
12,GUERRERO,ACAPULCO DE JUÁREZ,121,2020-06-20,8,88,80,0
12,GUERRERO,AHUACUOTZINGO,121,2020-06-20,0,1,1,0
12,GUERRERO,ALCOZAUCA DE GUERRERO,121,2020-06-20,0,2,2,0
12,GUERRERO,ARCELIA,121,2020-06-20,0,1,1,0
12,GUERRERO,ATOYAC DE ÁLVAREZ,121,2020-06-20,0,3,3,0
12,GUERRERO,AYUTLA DE LOS LIBRES,121,2020-06-20,0,2,2,0
12,GUERRERO,CHILAPA DE ÁLVAREZ,121,2020-06-20,1,1,0,0
12,GUERRERO,CHILPANCINGO DE LOS BRAVO,121,2020-06-20,3,21,18,0
12,GUERRERO,COYUCA DE CATALÁN,121,2020-06-20,0,3,3,0
12,GUERRERO,CUTZAMALA DE PINZÓN,121,2020-06-20,0,1,1,0
12,GUERRERO,EDUARDO NERI,121,2020-06-20,0,1,1,0
12,GUERRERO,FLORENCIO VILLARREAL,121,2020-06-20,2,2,0,0
12,GUERRERO,HUITZUCO DE LOS FIGUEROA,121,2020-06-20,0,1,1,0
12,GUERRERO,IGUALA DE LA INDEPENDENCIA,121,2020-06-20,0,4,4,0
12,GUERRERO,JUAN R. ESCUDERO,121,2020-06-20,0,1,1,0
12,GUERRERO,MALINALTEPEC,121,2020-06-20,0,1,1,0
12,GUERRERO,OMETEPEC,121,2020-06-20,1,4,3,0
12,GUERRERO,PUNGARABATO,121,2020-06-20,0,5,5,0
12,GUERRERO,SAN MARCOS,121,2020-06-20,0,1,1,0
12,GUERRERO,TAXCO DE ALARCÓN,121,2020-06-20,0,2,2,0
12,GUERRERO,TELOLOAPAN,121,2020-06-20,1,1,0,0
12,GUERRERO,TETIPAC,121,2020-06-20,0,1,1,0
12,GUERRERO,TIXTLA DE GUERRERO,121,2020-06-20,0,1,1,0
12,GUERRERO,TLAPA DE COMONFORT,121,2020-06-20,1,1,0,0
12,GUERRERO,TÉCPAN DE GALEANA,121,2020-06-20,1,2,1,0
12,GUERRERO,ZIHUATANEJO DE AZUETA,121,2020-06-20,0,7,7,0
13,HIDALGO,ACTOPAN,121,2020-06-20,0,2,2,0
13,HIDALGO,ALMOLOYA,121,2020-06-20,0,2,2,0
13,HIDALGO,APAN,121,2020-06-20,0,4,4,0
13,HIDALGO,ATOTONILCO DE TULA,121,2020-06-20,0,1,1,0
13,HIDALGO,ATOTONILCO EL GRANDE,121,2020-06-20,1,4,3,0
13,HIDALGO,CALNALI,121,2020-06-20,0,3,3,0
13,HIDALGO,CUAUTEPEC DE HINOJOSA,121,2020-06-20,0,1,1,0
13,HIDALGO,EL ARENAL,121,2020-06-20,0,1,1,0
13,HIDALGO,EMILIANO ZAPATA,121,2020-06-20,0,2,2,0
13,HIDALGO,FRANCISCO I. MADERO,121,2020-06-20,0,1,1,0
13,HIDALGO,HUEJUTLA DE REYES,121,2020-06-20,1,7,6,0
13,HIDALGO,HUICHAPAN,121,2020-06-20,0,2,2,0
13,HIDALGO,IXMIQUILPAN,121,2020-06-20,0,1,1,0
13,HIDALGO,METEPEC,121,2020-06-20,0,1,1,0
13,HIDALGO,MINERAL DE LA REFORMA,121,2020-06-20,1,7,6,0
13,HIDALGO,MIXQUIAHUALA DE JUÁREZ,121,2020-06-20,0,2,2,0
13,HIDALGO,PACHUCA DE SOTO,121,2020-06-20,5,28,23,0
13,HIDALGO,SAN AGUSTÍN TLAXIACA,121,2020-06-20,0,1,1,0
13,HIDALGO,SAN SALVADOR,121,2020-06-20,0,1,1,0
13,HIDALGO,TECOZAUTLA,121,2020-06-20,0,1,1,0
13,HIDALGO,TEPEAPULCO,121,2020-06-20,0,5,5,0
13,HIDALGO,TIZAYUCA,121,2020-06-20,1,5,4,0
13,HIDALGO,TLAXCOAPAN,121,2020-06-20,1,2,1,0
13,HIDALGO,TOLCAYUCA,121,2020-06-20,0,1,1,0
13,HIDALGO,TULA DE ALLENDE,121,2020-06-20,0,5,5,0
13,HIDALGO,TULANCINGO DE BRAVO,121,2020-06-20,0,3,3,0
13,HIDALGO,ZAPOTLÁN DE JUÁREZ,121,2020-06-20,0,1,1,0
13,HIDALGO,ZEMPOALA,121,2020-06-20,0,4,4,0
14,JALISCO,ACATLÁN DE JUÁREZ,121,2020-06-20,1,1,0,0
14,JALISCO,AHUALULCO DE MERCADO,121,2020-06-20,0,2,2,0
14,JALISCO,ATOTONILCO EL ALTO,121,2020-06-20,0,1,1,0
14,JALISCO,AUTLÁN DE NAVARRO,121,2020-06-20,0,2,2,0
14,JALISCO,AYOTLÁN,121,2020-06-20,0,1,1,0
14,JALISCO,CASIMIRO CASTILLO,121,2020-06-20,0,1,1,0
14,JALISCO,COCULA,121,2020-06-20,0,1,1,0
14,JALISCO,COLOTLÁN,121,2020-06-20,0,1,1,0
14,JALISCO,EL SALTO,121,2020-06-20,2,5,3,0
14,JALISCO,GUADALAJARA,121,2020-06-20,10,64,54,0
14,JALISCO,IXTLAHUACÁN DE LOS MEMBRILLOS,121,2020-06-20,1,1,0,0
14,JALISCO,JOCOTEPEC,121,2020-06-20,0,1,1,0
14,JALISCO,LA BARCA,121,2020-06-20,0,3,3,0
14,JALISCO,LAGOS DE MORENO,121,2020-06-20,0,5,5,0
14,JALISCO,MASCOTA,121,2020-06-20,0,1,1,0
14,JALISCO,OCOTLÁN,121,2020-06-20,1,3,2,0
14,JALISCO,PUERTO VALLARTA,121,2020-06-20,4,16,12,0
14,JALISCO,SAN IGNACIO CERRO GORDO,121,2020-06-20,0,1,1,0
14,JALISCO,SAN JUAN DE LOS LAGOS,121,2020-06-20,0,1,1,0
14,JALISCO,SAN MARTÍN HIDALGO,121,2020-06-20,0,1,1,0
14,JALISCO,SAN PEDRO TLAQUEPAQUE,121,2020-06-20,2,18,16,0
14,JALISCO,SAN SEBASTIÁN DEL OESTE,121,2020-06-20,1,1,0,0
14,JALISCO,TALA,121,2020-06-20,0,3,3,0
14,JALISCO,TEPATITLÁN DE MORELOS,121,2020-06-20,1,7,6,0
14,JALISCO,TLAJOMULCO DE ZÚÑIGA,121,2020-06-20,2,20,18,0
14,JALISCO,TONALÁ,121,2020-06-20,3,20,17,0
14,JALISCO,TOTATICHE,121,2020-06-20,0,1,1,0
14,JALISCO,TUXPAN,121,2020-06-20,0,2,2,0
14,JALISCO,VILLA CORONA,121,2020-06-20,0,1,1,0
14,JALISCO,ZACOALCO DE TORRES,121,2020-06-20,0,2,2,0
14,JALISCO,ZAPOPAN,121,2020-06-20,4,42,38,0
14,JALISCO,ZAPOTILTIC,121,2020-06-20,0,2,2,0
14,JALISCO,ZAPOTLANEJO,121,2020-06-20,2,2,0,0
14,JALISCO,ZAPOTLÁN EL GRANDE,121,2020-06-20,1,9,8,0
15,ESTADO DE MEXICO,ACAMBAY DE RUÍZ CASTAÑEDA,121,2020-06-20,1,4,3,0
15,ESTADO DE MEXICO,ACOLMAN,121,2020-06-20,1,6,5,0
15,ESTADO DE MEXICO,ACULCO,121,2020-06-20,0,1,1,0
15,ESTADO DE MEXICO,ALMOLOYA DE JUÁREZ,121,2020-06-20,0,5,5,0
15,ESTADO DE MEXICO,AMANALCO,121,2020-06-20,0,2,2,0
15,ESTADO DE MEXICO,AMECAMECA,121,2020-06-20,0,2,2,0
15,ESTADO DE MEXICO,APAXCO,121,2020-06-20,1,2,1,0
15,ESTADO DE MEXICO,ATENCO,121,2020-06-20,0,1,1,0
15,ESTADO DE MEXICO,ATIZAPÁN,121,2020-06-20,2,2,0,0
15,ESTADO DE MEXICO,ATIZAPÁN DE ZARAGOZA,121,2020-06-20,1,20,19,0
15,ESTADO DE MEXICO,ATLACOMULCO,121,2020-06-20,1,9,8,0
15,ESTADO DE MEXICO,AXAPUSCO,121,2020-06-20,1,6,5,0
15,ESTADO DE MEXICO,CALIMAYA,121,2020-06-20,1,3,2,0
15,ESTADO DE MEXICO,CAPULHUAC,121,2020-06-20,0,1,1,0
15,ESTADO DE MEXICO,CHALCO,121,2020-06-20,2,17,15,0
15,ESTADO DE MEXICO,CHICOLOAPAN,121,2020-06-20,0,5,5,0
15,ESTADO DE MEXICO,CHIMALHUACÁN,121,2020-06-20,1,19,18,0
15,ESTADO DE MEXICO,COACALCO DE BERRIOZÁBAL,121,2020-06-20,0,6,6,0
15,ESTADO DE MEXICO,COYOTEPEC,121,2020-06-20,0,2,2,0
15,ESTADO DE MEXICO,CUAUTITLÁN,121,2020-06-20,0,11,11,0
15,ESTADO DE MEXICO,CUAUTITLÁN IZCALLI,121,2020-06-20,3,10,7,0
15,ESTADO DE MEXICO,DONATO GUERRA,121,2020-06-20,0,1,1,0
15,ESTADO DE MEXICO,ECATEPEC DE MORELOS,121,2020-06-20,15,96,81,0
15,ESTADO DE MEXICO,EL ORO,121,2020-06-20,0,2,2,0
15,ESTADO DE MEXICO,HUEHUETOCA,121,2020-06-20,0,6,6,0
15,ESTADO DE MEXICO,HUEYPOXTLA,121,2020-06-20,0,1,1,0
15,ESTADO DE MEXICO,HUIXQUILUCAN,121,2020-06-20,0,21,21,0
15,ESTADO DE MEXICO,IXTAPALUCA,121,2020-06-20,0,21,21,0
15,ESTADO DE MEXICO,IXTAPAN DE LA SAL,121,2020-06-20,0,1,1,0
15,ESTADO DE MEXICO,IXTLAHUACA,121,2020-06-20,1,4,3,0
15,ESTADO DE MEXICO,JALTENCO,121,2020-06-20,1,1,0,0
15,ESTADO DE MEXICO,JILOTEPEC,121,2020-06-20,0,6,6,0
15,ESTADO DE MEXICO,JILOTZINGO,121,2020-06-20,0,2,2,0
15,ESTADO DE MEXICO,JIQUIPILCO,121,2020-06-20,0,2,2,0
15,ESTADO DE MEXICO,JOCOTITLÁN,121,2020-06-20,0,2,2,0
15,ESTADO DE MEXICO,JOQUICINGO,121,2020-06-20,0,1,1,0
15,ESTADO DE MEXICO,LA PAZ,121,2020-06-20,2,10,8,0
15,ESTADO DE MEXICO,LERMA,121,2020-06-20,0,7,7,0
15,ESTADO DE MEXICO,LUVIANOS,121,2020-06-20,0,1,1,0
15,ESTADO DE MEXICO,MELCHOR OCAMPO,121,2020-06-20,1,3,2,0
15,ESTADO DE MEXICO,METEPEC,121,2020-06-20,0,19,19,0
15,ESTADO DE MEXICO,MEXICALTZINGO,121,2020-06-20,1,5,4,0
15,ESTADO DE MEXICO,MORELOS,121,2020-06-20,0,1,1,0
15,ESTADO DE MEXICO,NAUCALPAN DE JUÁREZ,121,2020-06-20,3,69,66,0
15,ESTADO DE MEXICO,NEZAHUALCÓYOTL,121,2020-06-20,10,71,61,0
15,ESTADO DE MEXICO,NICOLÁS ROMERO,121,2020-06-20,3,19,16,0
15,ESTADO DE MEXICO,NOPALTEPEC,121,2020-06-20,0,3,3,0
15,ESTADO DE MEXICO,OCOYOACAC,121,2020-06-20,0,2,2,0
15,ESTADO DE MEXICO,OTUMBA,121,2020-06-20,1,1,0,0
15,ESTADO DE MEXICO,OTZOLOTEPEC,121,2020-06-20,0,3,3,0
15,ESTADO DE MEXICO,RAYÓN,121,2020-06-20,0,1,1,0
15,ESTADO DE MEXICO,SAN ANTONIO LA ISLA,121,2020-06-20,0,1,1,0
15,ESTADO DE MEXICO,SAN FELIPE DEL PROGRESO,121,2020-06-20,0,1,1,0
15,ESTADO DE MEXICO,SAN MARTÍN DE LAS PIRÁMIDES,121,2020-06-20,0,4,4,0
15,ESTADO DE MEXICO,SAN MATEO ATENCO,121,2020-06-20,1,2,1,0
15,ESTADO DE MEXICO,SOYANIQUILPAN DE JUÁREZ,121,2020-06-20,0,1,1,0
15,ESTADO DE MEXICO,SULTEPEC,121,2020-06-20,1,1,0,0
15,ESTADO DE MEXICO,TECÁMAC,121,2020-06-20,5,21,16,0
15,ESTADO DE MEXICO,TEJUPILCO,121,2020-06-20,1,5,4,0
15,ESTADO DE MEXICO,TEMAMATLA,121,2020-06-20,0,5,5,0
15,ESTADO DE MEXICO,TEMASCALAPA,121,2020-06-20,0,3,3,0
15,ESTADO DE MEXICO,TEMASCALTEPEC,121,2020-06-20,0,1,1,0
15,ESTADO DE MEXICO,TEMOAYA,121,2020-06-20,0,7,7,0
15,ESTADO DE MEXICO,TENANCINGO,121,2020-06-20,0,12,12,0
15,ESTADO DE MEXICO,TENANGO DEL AIRE,121,2020-06-20,0,2,2,0
15,ESTADO DE MEXICO,TENANGO DEL VALLE,121,2020-06-20,2,6,4,0
15,ESTADO DE MEXICO,TEOLOYUCAN,121,2020-06-20,1,4,3,0
15,ESTADO DE MEXICO,TEOTIHUACÁN,121,2020-06-20,1,6,5,0
15,ESTADO DE MEXICO,TEPOTZOTLÁN,121,2020-06-20,0,3,3,0
15,ESTADO DE MEXICO,TEQUIXQUIAC,121,2020-06-20,0,1,1,0
15,ESTADO DE MEXICO,TEXCALYACAC,121,2020-06-20,0,2,2,0
15,ESTADO DE MEXICO,TEXCOCO,121,2020-06-20,1,8,7,0
15,ESTADO DE MEXICO,TEZOYUCA,121,2020-06-20,1,1,0,0
15,ESTADO DE MEXICO,TIANGUISTENCO,121,2020-06-20,0,3,3,0
15,ESTADO DE MEXICO,TLALMANALCO,121,2020-06-20,0,3,3,0
15,ESTADO DE MEXICO,TLALNEPANTLA DE BAZ,121,2020-06-20,5,31,26,0
15,ESTADO DE MEXICO,TOLUCA,121,2020-06-20,8,69,61,0
15,ESTADO DE MEXICO,TONANITLA,121,2020-06-20,1,1,0,0
15,ESTADO DE MEXICO,TULTEPEC,121,2020-06-20,1,9,8,0
15,ESTADO DE MEXICO,TULTITLÁN,121,2020-06-20,5,20,15,0
15,ESTADO DE MEXICO,VALLE DE BRAVO,121,2020-06-20,0,6,6,0
15,ESTADO DE MEXICO,VALLE DE CHALCO SOLIDARIDAD,121,2020-06-20,1,7,6,0
15,ESTADO DE MEXICO,VILLA DE ALLENDE,121,2020-06-20,0,1,1,0
15,ESTADO DE MEXICO,XONACATLÁN,121,2020-06-20,2,7,5,0
15,ESTADO DE MEXICO,ZINACANTEPEC,121,2020-06-20,4,13,9,0
15,ESTADO DE MEXICO,ZUMPANGO,121,2020-06-20,2,5,3,0
16,MICHOACAN DE OCAMPO,APATZINGÁN,121,2020-06-20,0,6,6,0
16,MICHOACAN DE OCAMPO,BUENAVISTA,121,2020-06-20,0,1,1,0
16,MICHOACAN DE OCAMPO,CARÁCUARO,121,2020-06-20,0,1,1,0
16,MICHOACAN DE OCAMPO,CHERÁN,121,2020-06-20,1,1,0,0
16,MICHOACAN DE OCAMPO,CHURINTZIO,121,2020-06-20,0,1,1,0
16,MICHOACAN DE OCAMPO,COAHUAYANA,121,2020-06-20,0,1,1,0
16,MICHOACAN DE OCAMPO,COALCOMÁN DE VÁZQUEZ PALLARES,121,2020-06-20,0,2,2,0
16,MICHOACAN DE OCAMPO,GABRIEL ZAMORA,121,2020-06-20,0,1,1,0
16,MICHOACAN DE OCAMPO,HIDALGO,121,2020-06-20,0,4,4,0
16,MICHOACAN DE OCAMPO,HUETAMO,121,2020-06-20,1,20,19,0
16,MICHOACAN DE OCAMPO,JACONA,121,2020-06-20,0,2,2,0
16,MICHOACAN DE OCAMPO,JIQUILPAN,121,2020-06-20,0,1,1,0
16,MICHOACAN DE OCAMPO,JUÁREZ,121,2020-06-20,0,1,1,0
16,MICHOACAN DE OCAMPO,LA HUACANA,121,2020-06-20,1,2,1,0
16,MICHOACAN DE OCAMPO,LA PIEDAD,121,2020-06-20,0,6,6,0
16,MICHOACAN DE OCAMPO,LÁZARO CÁRDENAS,121,2020-06-20,1,32,31,0
16,MICHOACAN DE OCAMPO,MARAVATÍO,121,2020-06-20,1,6,5,0
16,MICHOACAN DE OCAMPO,MORELIA,121,2020-06-20,1,36,35,0
16,MICHOACAN DE OCAMPO,MÚGICA,121,2020-06-20,0,6,6,0
16,MICHOACAN DE OCAMPO,NUEVO PARANGARICUTIRO,121,2020-06-20,0,1,1,0
16,MICHOACAN DE OCAMPO,PARACHO,121,2020-06-20,0,4,4,0
16,MICHOACAN DE OCAMPO,PURUÁNDIRO,121,2020-06-20,0,1,1,0
16,MICHOACAN DE OCAMPO,SAN LUCAS,121,2020-06-20,0,1,1,0
16,MICHOACAN DE OCAMPO,TANGANCÍCUARO,121,2020-06-20,0,3,3,0
16,MICHOACAN DE OCAMPO,TARÍMBARO,121,2020-06-20,0,4,4,0
16,MICHOACAN DE OCAMPO,TEPALCATEPEC,121,2020-06-20,0,1,1,0
16,MICHOACAN DE OCAMPO,TLALPUJAHUA,121,2020-06-20,0,1,1,0
16,MICHOACAN DE OCAMPO,TUXPAN,121,2020-06-20,0,1,1,0
16,MICHOACAN DE OCAMPO,URUAPAN,121,2020-06-20,2,21,19,0
16,MICHOACAN DE OCAMPO,ZACAPU,121,2020-06-20,0,1,1,0
16,MICHOACAN DE OCAMPO,ZAMORA,121,2020-06-20,1,4,3,0
16,MICHOACAN DE OCAMPO,ZITÁCUARO,121,2020-06-20,1,1,0,0
16,MICHOACAN DE OCAMPO,ÁLVARO OBREGÓN,121,2020-06-20,0,2,2,0
17,MORELOS,ATLATLAHUCAN,121,2020-06-20,0,1,1,0
17,MORELOS,AXOCHIAPAN,121,2020-06-20,0,2,2,0
17,MORELOS,AYALA,121,2020-06-20,0,1,1,0
17,MORELOS,COATLÁN DEL RÍO,121,2020-06-20,0,1,1,0
17,MORELOS,CUAUTLA,121,2020-06-20,0,6,6,0
17,MORELOS,CUERNAVACA,121,2020-06-20,1,15,14,0
17,MORELOS,EMILIANO ZAPATA,121,2020-06-20,0,3,3,0
17,MORELOS,JIUTEPEC,121,2020-06-20,0,4,4,0
17,MORELOS,JOJUTLA,121,2020-06-20,0,2,2,0
17,MORELOS,JONACATEPEC DE LEANDRO VALLE,121,2020-06-20,0,1,1,0
17,MORELOS,PUENTE DE IXTLA,121,2020-06-20,1,1,0,0
17,MORELOS,TEMOAC,121,2020-06-20,1,1,0,0
17,MORELOS,TETELA DEL VOLCÁN,121,2020-06-20,0,1,1,0
17,MORELOS,TLAQUILTENANGO,121,2020-06-20,0,2,2,0
17,MORELOS,TLAYACAPAN,121,2020-06-20,0,1,1,0
17,MORELOS,XOCHITEPEC,121,2020-06-20,1,1,0,0
17,MORELOS,YAUTEPEC,121,2020-06-20,0,1,1,0
17,MORELOS,YECAPIXTLA,121,2020-06-20,0,1,1,0
17,MORELOS,ZACATEPEC,121,2020-06-20,1,2,1,0
18,NAYARIT,ACAPONETA,121,2020-06-20,0,6,6,0
18,NAYARIT,AHUACATLÁN,121,2020-06-20,1,2,1,0
18,NAYARIT,BAHÍA DE BANDERAS,121,2020-06-20,0,7,7,0
18,NAYARIT,COMPOSTELA,121,2020-06-20,0,1,1,0
18,NAYARIT,IXTLÁN DEL RÍO,121,2020-06-20,0,1,1,0
18,NAYARIT,JALA,121,2020-06-20,1,3,2,0
18,NAYARIT,SAN BLAS,121,2020-06-20,1,1,0,0
18,NAYARIT,SANTIAGO IXCUINTLA,121,2020-06-20,0,1,1,0
18,NAYARIT,TECUALA,121,2020-06-20,1,3,2,0
18,NAYARIT,TEPIC,121,2020-06-20,1,16,15,0
18,NAYARIT,XALISCO,121,2020-06-20,1,3,2,0
19,NUEVO LEON,ALLENDE,121,2020-06-20,0,4,4,0
19,NUEVO LEON,APODACA,121,2020-06-20,4,28,24,0
